champion,win_rate,kda_enhanced,efficiency_score,impact_score,dataset_type,season,patch,has_blue_team,has_red_team,teams_balanced,player,kda,player_efficiency,kill_participation,economic_impact,id 
,,,,,player,,,,,,Contractz,2.9215686274509807,14.607843137254903,0.745,11.3,2106
,,,,,player,,,,,,Impact,3.23,16.15,0.7635933806146571,12.2,2107
,,,,,player,,,,,,Jensen,3.607655502392344,18.038277511961724,0.782969885773624,13.9,2108
,,,,,player,,,,,,Smoothie,6.389830508474576,31.94915254237288,0.8646788990825688,10.2,2109
,,,,,player,,,,,,Sneaky,3.7472527472527473,18.736263736263737,0.7893518518518519,14.0,2110
,,,,,player,,,,,,Clearlove7,4.304147465437788,8.608294930875577,0.8114682884448305,12.5,2111
,,,,,player,,,,,,iBoy,5.491017964071856,10.982035928143713,0.8459409594095941,17.9,2112
,,,,,player,,,,,,Meiko,7.639097744360902,15.278195488721805,0.8842471714534378,12.6,2113
,,,,,player,,,,,,Mouse,5.1066666666666665,10.213333333333331,0.8362445414847162,13.8,2114
,,,,,player,,,,,,Scout,4.299539170506913,8.599078341013826,0.811304347826087,16.0,2115
,,,,,player,,,,,,Crash,1.4,0.0,0.5833333333333334,12.2,2116
,,,,,player,,,,,,Frozen,1.3707865168539326,0.0,0.5781990521327014,14.5,2117
,,,,,player,,,,,,Japone,1.4562211981566822,0.0,0.5928705440900564,10.3,2118
,,,,,player,,,,,,Padden,1.264,0.0,0.558303886925795,15.2,2119
,,,,,player,,,,,,Thaldrin,0.7350157728706626,0.0,0.4236363636363636,12.7,2120
,,,,,player,,,,,,Betty,3.191616766467066,3.191616766467066,0.7614285714285715,14.9,2121
,,,,,player,,,,,,Karsa,2.2,2.2,0.6875,11.6,2122
,,,,,player,,,,,,MMD,1.7854077253218883,1.7854077253218883,0.6409861325115562,12.9,2123
,,,,,player,,,,,,Maple,3.2934131736526946,3.2934131736526946,0.7670850767085077,14.9,2124
,,,,,player,,,,,,SwordArT,4.22,4.22,0.8084291187739464,10.8,2125
,,,,,player,,,,,,Broxah,4.225352112676057,21.126760563380284,0.8086253369272237,11.9,2126
,,,,,player,,,,,,Caps,2.6859504132231407,13.429752066115704,0.7286995515695067,14.5,2127
,,,,,player,,,,,,Jesiz,4.537974683544303,22.689873417721515,0.8194285714285714,11.9,2128
,,,,,player,,,,,,Rekkles,3.7142857142857135,18.571428571428573,0.7878787878787878,17.2,2129
,,,,,player,,,,,,sOAZ,1.6276276276276276,8.138138138138139,0.6194285714285714,13.0,2130
,,,,,player,,,,,,Expect,3.5928143712574854,10.778443113772456,0.7822685788787483,13.9,2131
,,,,,player,,,,,,mithy,6.410256410256411,19.230769230769237,0.8650519031141869,12.0,2132
,,,,,player,,,,,,Perkz,5.6923076923076925,17.076923076923077,0.8505747126436781,15.6,2133
,,,,,player,,,,,,Trick,3.3778801843317976,10.133640552995391,0.771578947368421,11.9,2134
,,,,,player,,,,,,Zven,3.790419161676647,11.37125748502994,0.79125,16.9,2135
,,,,,player,,,,,,Archie,1.144,2.2880000000000003,0.5335820895522388,11.5,2136
,,,,,player,,,,,,Levi,1.8630573248407645,3.726114649681529,0.6507230255839821,11.9,2137
,,,,,player,,,,,,Noway,5.097902097902098,10.195804195804197,0.8360091743119267,14.8,2138
,,,,,player,,,,,,Optimus,2.0,4.0,0.6666666666666666,13.0,2139
,,,,,player,,,,,,Sya,1.9230769230769231,1.9230769230769231,0.6578947368421053,11.7,2140
,,,,,player,,,,,,Nevan,2.868913857677903,2.868913857677903,0.7415295256534365,8.2,2141
,,,,,player,,,,,,Cody Sun,2.785,5.57,0.7357992073976222,16.1,2142
,,,,,player,,,,,,Flame,2.588477366255144,5.176954732510287,0.7213302752293579,13.6,2143
,,,,,player,,,,,,Olleh,3.07,6.14,0.7542997542997542,12.1,2144
,,,,,player,,,,,,Pobelter,2.4115226337448554,4.823045267489711,0.706875753920386,14.5,2145
,,,,,player,,,,,,Xmithie,2.86,5.72,0.7409326424870466,11.8,2146
,,,,,player,,,,,,Bdd,7.180451127819549,43.0827067669173,0.8777573529411766,14.6,2147
,,,,,player,,,,,,Cuzz,3.580524344569288,21.483146067415728,0.7816843826655763,11.0,2148
,,,,,player,,,,,,GorillA,4.532188841201717,27.193133047210303,0.8192397207137315,11.1,2149
,,,,,player,,,,,,Pray,4.936507936507937,29.61904761904762,0.8315508021390375,15.4,2150
,,,,,player,,,,,,Khan,4.388297872340425,21.941489361702125,0.8144126357354393,13.3,2151
,,,,,player,,,,,,Rascal,8.0,8.0,0.8888888888888888,21.7,2152
,,,,,player,,,,,,Alphari,3.125,18.75,0.7575757575757576,13.5,2153
,,,,,player,,,,,,Hans Sama,4.24,25.44,0.8091603053435115,15.8,2154
,,,,,player,,,,,,IgNar,4.491017964071856,26.94610778443114,0.8178844056706652,10.6,2155
,,,,,player,,,,,,Maxlore,3.152073732718894,18.912442396313367,0.7591564927857936,11.7,2156
,,,,,player,,,,,,PowerOfEvil,4.929577464788733,29.5774647887324,0.831353919239905,14.2,2157
,,,,,player,,,,,,Letme,3.774566473988439,37.74566473988439,0.7905569007263922,12.9,2158
,,,,,player,,,,,,Ming,6.315789473684211,63.15789473684211,0.8633093525179856,11.2,2159
,,,,,player,,,,,,Mlxg,3.668181818181818,36.68181818181818,0.7857838364167479,11.8,2160
,,,,,player,,,,,,Uzi,7.94,79.4,0.895152198421646,17.1,2161
,,,,,player,,,,,,Xiaohu,7.542056074766354,75.42056074766354,0.8829321663019694,15.0,2162
,,,,,player,,,,,,CoreJJ,7.962264150943396,103.50943396226414,0.8884210526315789,11.0,2163
,,,,,player,,,,,,Crown,5.04,65.52,0.8344370860927153,14.4,2164
,,,,,player,,,,,,CuVee,4.685897435897436,60.91666666666667,0.8241262683201803,14.2,2165
,,,,,player,,,,,,Ruler,7.367924528301887,95.78301886792453,0.8804960541149943,15.8,2166
,,,,,player,,,,,,Ambition,4.248704663212435,50.98445595854922,0.8094768015794669,11.7,2167
,,,,,player,,,,,,Haru,9.0,9.0,0.9,16.7,2168
,,,,,player,,,,,,Bang,4.532846715328467,49.86131386861314,0.8192612137203166,14.8,2169
,,,,,player,,,,,,Faker,3.73015873015873,41.03174603174603,0.7885906040268457,14.4,2170
,,,,,player,,,,,,Huni,2.824074074074073,31.06481481481481,0.7384987893462469,14.5,2171
,,,,,player,,,,,,Wolf,3.916666666666667,43.083333333333336,0.7966101694915254,10.3,2172
,,,,,player,,,,,,Peanut,4.0,24.0,0.8,10.9,2173
,,,,,player,,,,,,Blank,2.7553956834532376,13.776978417266188,0.7337164750957855,10.9,2174
,,,,,player,,,,,,957,3.92156862745098,35.29411764705882,0.7968127490039841,11.6,2175
,,,,,player,,,,,,Ben,5.428571428571429,48.85714285714286,0.8444444444444444,10.4,2176
,,,,,player,,,,,,Condi,3.815028901734104,34.335260115606935,0.7923169267707082,10.4,2177
,,,,,player,,,,,,Mystic,3.966666666666667,35.7,0.7986577181208053,14.3,2178
,,,,,player,,,,,,xiye,4.836601307189543,43.52941176470589,0.8286674132138858,13.6,2179
,,,,,player,,,,,,Biofrost,3.643312101910828,10.929936305732484,0.784636488340192,10.4,2180
,,,,,player,,,,,,Bjergsen,4.195804195804196,12.587412587412588,0.8075370121130552,14.3,2181
,,,,,player,,,,,,Doublelift,1.845018450184502,5.535055350553506,0.648508430609598,14.4,2182
,,,,,player,,,,,,Hauntzer,2.172839506172839,6.518518518518517,0.6848249027237352,13.8,2183
,,,,,player,,,,,,Svenskeren,1.729299363057325,5.187898089171975,0.6336056009334889,10.7,2184
,,,,,player,,,,,,G4,2.272727272727273,0.0,0.6944444444444444,10.3,2185
,,,,,player,,,,,,Lloyd,1.3333333333333333,0.0,0.5714285714285714,8.2,2186
,,,,,player,,,,,,Niksar,1.4545454545454546,0.0,0.5925925925925926,9.2,2187
,,,,,player,,,,,,Rich,1.1875,0.0,0.5428571428571428,5.8,2188
,,,,,player,,,,,,Rockky,1.4444444444444444,0.0,0.5909090909090909,9.5,2189
,,,,,player,,,,,,Jensen,5.432584269662922,38.02808988764045,0.8445414847161572,13.4,2190
,,,,,player,,,,,,Licorice,4.720000000000001,33.040000000000006,0.8251748251748252,12.8,2191
,,,,,player,,,,,,Sneaky,6.051282051282052,42.358974358974365,0.8581818181818183,14.9,2192
,,,,,player,,,,,,Zeyzal,4.143442622950819,29.004098360655732,0.8055776892430278,8.1,2193
,,,,,player,,,,,,Blaber,3.477031802120141,17.385159010600706,0.77663772691397,12.7,2194
,,,,,player,,,,,,Svenskeren,7.185628742514971,14.37125748502994,0.8778346744696416,11.0,2195
,,,,,player,,,,,,Ceros,1.75,3.5,0.6363636363636364,10.8,2196
,,,,,player,,,,,,Evi,2.272727272727273,4.545454545454546,0.6944444444444444,10.9,2197
,,,,,player,,,,,,Steal,1.5917159763313609,3.1834319526627217,0.6141552511415526,9.7,2198
,,,,,player,,,,,,viviD,1.757188498402556,3.514376996805112,0.6373117033603709,7.3,2199
,,,,,player,,,,,,Yutapon,2.5210084033613445,5.042016806722689,0.7159904534606206,13.0,2200
,,,,,player,,,,,,BioPanther,1.75,1.75,0.6363636363636364,10.9,2201
,,,,,player,,,,,,Cupcake,2.75,2.75,0.7333333333333333,8.1,2202
,,,,,player,,,,,,k1ng,1.8461538461538465,1.8461538461538465,0.6486486486486487,13.0,2203
,,,,,player,,,,,,Triple,1.7857142857142858,1.7857142857142858,0.6410256410256411,11.6,2204
,,,,,player,,,,,,UDYSOF,2.75,2.75,0.7333333333333333,10.5,2205
,,,,,player,,,,,,Shernfire,1.2,0.0,0.5454545454545454,8.7,2206
,,,,,player,,,,,,iBoy,6.006369426751592,36.038216560509554,0.8572727272727273,13.3,2207
,,,,,player,,,,,,Meiko,9.57,57.42,0.9175455417066156,7.9,2208
,,,,,player,,,,,,Ray,8.29,49.74,0.9060109289617484,11.8,2209
,,,,,player,,,,,,Scout,9.649122807017545,57.89473684210527,0.9060955518945634,12.7,2210
,,,,,player,,,,,,Clearlove,8.75,35.0,0.945945945945946,9.8,2211
,,,,,player,,,,,,Haro,4.150214592274678,8.300429184549357,0.8058333333333333,10.1,2212
,,,,,player,,,,,,Candy,5.057777777777777,35.40444444444444,0.83492296404989,13.2,2213
,,,,,player,,,,,,Empt2y,8.70289855072464,60.92028985507248,0.8969380134428679,10.9,2214
,,,,,player,,,,,,Koala,4.7072243346007605,32.950570342205324,0.8247834776815456,8.5,2215
,,,,,player,,,,,,PK,4.893333333333334,34.253333333333345,0.830316742081448,11.6,2216
,,,,,player,,,,,,Stitch,7.674846625766872,53.7239263803681,0.8847241867043847,15.9,2217
,,,,,player,,,,,,Hjarnan,10.11,70.77,0.9283746556473828,15.6,2218
,,,,,player,,,,,,Jankos,6.698717948717948,46.89102564102564,0.8701082431307243,11.7,2219
,,,,,player,,,,,,Perkz,3.734375,26.140625,0.7887788778877888,13.7,2220
,,,,,player,,,,,,Wadid,4.707207207207207,32.950450450450454,0.824782951854775,8.3,2221
,,,,,player,,,,,,Wunder,6.737704918032786,47.1639344262295,0.8707627118644067,14.5,2222
,,,,,player,,,,,,Diamondprox,2.4276527331189715,9.710610932475886,0.7082551594746718,9.9,2223
,,,,,player,,,,,,Edward,2.556666666666666,10.226666666666668,0.7188378631677601,7.4,2224
,,,,,player,,,,,,Kira,3.051502145922747,12.206008583690988,0.7531779661016949,11.4,2225
,,,,,player,,,,,,Lodik,4.461077844311378,17.84431137724551,0.8168859649122806,12.1,2226
,,,,,player,,,,,,PvPStejos,2.6885245901639343,10.754098360655735,0.7288888888888888,10.7,2227
,,,,,player,,,,,,Arce,2.7533333333333334,8.26,0.7335701598579041,8.3,2228
,,,,,player,,,,,,Cotopaco,2.217142857142857,6.651428571428571,0.6891651865008881,12.8,2229
,,,,,player,,,,,,Relic,2.052,6.156000000000001,0.672346002621232,11.5,2230
,,,,,player,,,,,,Renyu,3.816901408450704,11.450704225352112,0.7923976608187133,14.3,2231
,,,,,player,,,,,,SolidSnake,2.272727272727273,6.818181818181818,0.6944444444444445,10.9,2232
,,,,,player,,,,,,dyNquedo,2.555555555555556,2.555555555555556,0.7187499999999999,11.3,2233
,,,,,player,,,,,,Ranger,2.636363636363636,2.636363636363636,0.725,9.6,2234
,,,,,player,,,,,,Riyev,1.846153846153846,1.846153846153846,0.6486486486486486,7.2,2235
,,,,,player,,,,,,Titan,2.4166666666666665,2.4166666666666665,0.7073170731707318,12.5,2236
,,,,,player,,,,,,Zantins,1.125,1.125,0.5294117647058824,11.0,2237
,,,,,player,,,,,,Fix,1.1538461538461535,0.0,0.5357142857142857,11.5,2238
,,,,,player,,,,,,Nate,1.5833333333333333,0.0,0.6129032258064516,11.1,2239
,,,,,player,,,,,,Plugo,1.3076923076923077,0.0,0.5666666666666667,10.3,2240
,,,,,player,,,,,,Slow,1.0,0.0,0.5,6.6,2241
,,,,,player,,,,,,Tierwulf,1.3333333333333333,0.0,0.5714285714285714,9.1,2242
,,,,,player,,,,,,fabFabulous,3.7964071856287434,15.18562874251497,0.7915106117353309,11.1,2243
,,,,,player,,,,,,GBM,3.579399141630901,14.317596566523603,0.781630740393627,12.3,2244
,,,,,player,,,,,,SnowFlower,2.9266666666666663,11.706666666666663,0.7453310696095077,8.1,2245
,,,,,player,,,,,,Stomaged,3.03515625,12.140625,0.7521781219748306,10.5,2246
,,,,,player,,,,,,Zeitnot,4.165,16.66,0.8063891577928364,14.4,2247
,,,,,player,,,,,,AnDa,3.53356890459364,7.067137809187279,0.779423226812159,10.6,2248
,,,,,player,,,,,,aphromoo,3.9356223175965663,7.871244635193133,0.7973913043478261,7.1,2249
,,,,,player,,,,,,Rikara,2.776666666666667,5.553333333333334,0.735216240070609,12.0,2250
,,,,,player,,,,,,Ryu,2.1021021021021022,4.2042042042042045,0.6776379477250726,10.7,2251
,,,,,player,,,,,,Ssumday,2.6816479400749067,5.363295880149813,0.728382502543235,11.3,2252
,,,,,player,,,,,,Kiin,2.7914691943127967,11.165876777251189,0.7362500000000001,13.4,2253
,,,,,player,,,,,,Kramer,4.128205128205129,16.512820512820515,0.805,14.6,2254
,,,,,player,,,,,,Kuro,3.9375,15.75,0.7974683544303798,12.7,2255
,,,,,player,,,,,,TusiN,2.702702702702702,10.81081081081081,0.7299270072992701,7.6,2256
,,,,,player,,,,,,Spirit,2.9139784946236555,8.741935483870966,0.7445054945054945,10.0,2257
,,,,,player,,,,,,Mowgli,4.333333333333333,4.333333333333333,0.8125,8.8,2258
,,,,,player,,,,,,Jensen,3.4803149606299213,24.362204724409448,0.7768014059753955,13.0,2259
,,,,,player,,,,,,Licorice,2.6412213740458013,18.488549618320608,0.7253668763102726,11.8,2260
,,,,,player,,,,,,Sneaky,3.6971153846153846,25.879807692307693,0.7871033776867964,13.5,2261
,,,,,player,,,,,,Zeyzal,3.174721189591078,22.223048327137544,0.7604630454140694,8.1,2262
,,,,,player,,,,,,Svenskeren,3.0918727915194344,21.64310954063604,0.7556131260794473,11.4,2263
,,,,,player,,,,,,Blaber,0.6666666666666666,0.0,0.4,7.6,2264
,,,,,player,,,,,,iBoy,6.625000000000001,33.12500000000001,0.8688524590163935,15.4,2265
,,,,,player,,,,,,Meiko,3.846153846153846,19.23076923076923,0.7936507936507937,8.5,2266
,,,,,player,,,,,,Ray,3.82608695652174,19.1304347826087,0.7927927927927929,12.8,2267
,,,,,player,,,,,,Scout,5.105263157894736,25.52631578947368,0.8362068965517241,13.5,2268
,,,,,player,,,,,,Haro,5.122340425531915,20.48936170212766,0.836663770634231,11.8,2269
,,,,,player,,,,,,Clearlove,3.333333333333333,3.333333333333333,0.7692307692307693,9.0,2270
,,,,,player,,,,,,Betty,6.293706293706294,18.881118881118883,0.862895493767977,15.4,2271
,,,,,player,,,,,,Hanabi,2.681222707423581,8.043668122270743,0.7283511269276395,12.3,2272
,,,,,player,,,,,,Maple,4.636942675159235,13.910828025477704,0.8225988700564971,13.2,2273
,,,,,player,,,,,,Moojin,6.195804195804196,18.587412587412587,0.8610301263362488,11.9,2274
,,,,,player,,,,,,SwordArt,2.900369003690037,8.70110701107011,0.7436140018921475,8.3,2275
,,,,,player,,,,,,Broxah,6.21383647798742,74.56603773584904,0.8613775065387969,10.9,2276
,,,,,player,,,,,,Caps,3.3043478260869565,39.65217391304348,0.7676767676767676,12.4,2277
,,,,,player,,,,,,Hylissang,3.133986928104575,37.6078431372549,0.7581027667984189,7.7,2278
,,,,,player,,,,,,Rekkles,8.928571428571427,107.14285714285712,0.8992805755395683,13.9,2279
,,,,,player,,,,,,Bwipo,2.796666666666667,27.96666666666667,0.7366110623353819,12.1,2280
,,,,,player,,,,,,sOAZ,3.555555555555556,7.111111111111111,0.7804878048780488,10.1,2281
,,,,,player,,,,,,Candy,1.2766666666666666,0.0,0.5607613469985359,10.0,2282
,,,,,player,,,,,,Koala,0.8201284796573876,0.0,0.4505882352941177,5.9,2283
,,,,,player,,,,,,PK,1.2082018927444795,0.0,0.5471428571428572,9.4,2284
,,,,,player,,,,,,Stitch,1.2857142857142858,0.0,0.5625,10.6,2285
,,,,,player,,,,,,baybay,0.8174386920980926,0.0,0.4497751124437781,8.8,2286
,,,,,player,,,,,,Empt2y,0.5381062355658198,0.0,0.3498498498498498,7.5,2287
,,,,,player,,,,,,Hjarnan,4.375,30.625,0.813953488372093,14.6,2288
,,,,,player,,,,,,Jankos,2.88663967611336,20.20647773279352,0.7427083333333332,10.6,2289
,,,,,player,,,,,,Perkz,2.7692307692307687,19.38461538461538,0.7346938775510203,14.0,2290
,,,,,player,,,,,,Wadid,3.0837004405286343,21.58590308370044,0.7551240560949299,7.9,2291
,,,,,player,,,,,,Wunder,2.497797356828194,17.484581497797357,0.7141057934508817,14.0,2292
,,,,,player,,,,,,CoreJJ,2.83,2.83,0.7389033942558747,7.6,2293
,,,,,player,,,,,,Crown,1.903903903903904,1.903903903903904,0.655635987590486,11.8,2294
,,,,,player,,,,,,CuVee,1.732,1.732,0.6339677891654466,11.8,2295
,,,,,player,,,,,,Ruler,2.5928143712574854,2.5928143712574854,0.7216666666666667,13.1,2296
,,,,,player,,,,,,Haru,2.727272727272727,2.727272727272727,0.7317073170731708,10.4,2297
,,,,,player,,,,,,Ambition,5.0,0.0,0.8333333333333334,9.7,2298
,,,,,player,,,,,,Baolan,6.465116279069768,90.51162790697676,0.8660436137071652,7.8,2299
,,,,,player,,,,,,JackeyLove,5.335,74.69,0.8421468034727704,14.0,2300
,,,,,player,,,,,,Ning,5.213270142180095,72.98578199052133,0.8390541571319604,11.0,2301
,,,,,player,,,,,,Rookie,6.801242236024844,95.2173913043478,0.8718152866242038,12.6,2302
,,,,,player,,,,,,TheShy,4.618604651162791,50.8046511627907,0.8220198675496688,13.2,2303
,,,,,player,,,,,,Duke,3.75,11.25,0.7894736842105263,11.4,2304
,,,,,player,,,,,,Deft,5.393103448275863,37.75172413793104,0.8435814455231931,14.6,2305
,,,,,player,,,,,,Mata,3.870813397129187,27.09569377990431,0.7946954813359528,7.8,2306
,,,,,player,,,,,,Score,4.987804878048781,34.91463414634147,0.8329938900203665,10.6,2307
,,,,,player,,,,,,Smeb,3.5,24.5,0.7777777777777777,12.0,2308
,,,,,player,,,,,,Ucal,3.806282722513089,26.643979057591626,0.7919389978213508,12.7,2309
,,,,,player,,,,,,Breeze,0.8333333333333334,0.0,0.4545454545454545,13.0,2310
,,,,,player,,,,,,Liang,0.7415143603133159,0.0,0.4257871064467766,11.2,2311
,,,,,player,,,,,,Uniboy,1.1666666666666667,0.0,0.5384615384615384,11.8,2312
,,,,,player,,,,,,Kongyue,1.4615384615384617,0.0,0.59375,9.9,2313
,,,,,player,,,,,,Benny,1.0,0.0,0.5,8.3,2314
,,,,,player,,,,,,BigKoro,2.370786516853933,4.741573033707866,0.7033333333333334,15.1,2315
,,,,,player,,,,,,Naul,2.5021459227467813,5.0042918454935625,0.7144607843137255,12.9,2316
,,,,,player,,,,,,Palette,1.7389033942558747,3.4778067885117494,0.6348903717826502,8.3,2317
,,,,,player,,,,,,Zeros,1.3856812933025404,2.771362586605081,0.5808325266214908,14.1,2318
,,,,,player,,,,,,Meliodas,2.6666666666666665,2.6666666666666665,0.7272727272727273,10.4,2319
,,,,,player,,,,,,XuHao,3.1666666666666665,3.1666666666666665,0.76,16.9,2320
,,,,,player,,,,,,Letme,2.90625,20.34375,0.744,10.8,2321
,,,,,player,,,,,,Ming,2.925619834710744,20.479338842975206,0.7452631578947368,7.2,2322
,,,,,player,,,,,,Uzi,4.816901408450704,33.71830985915493,0.8280871670702179,14.5,2323
,,,,,player,,,,,,Xiaohu,3.729166666666667,26.104166666666668,0.788546255506608,11.7,2324
,,,,,player,,,,,,Karsa,3.055,15.275,0.7533908754623921,9.8,2325
,,,,,player,,,,,,Mlxg,2.1547344110854505,4.309468822170901,0.6830161054172768,11.3,2326
,,,,,player,,,,,,Doublelift,5.83,17.490000000000002,0.8753753753753754,14.4,2327
,,,,,player,,,,,,Impact,3.6666666666666665,11.0,0.7857142857142857,11.4,2328
,,,,,player,,,,,,Olleh,2.668,8.004000000000001,0.7273718647764449,7.9,2329
,,,,,player,,,,,,Pobelter,2.136,6.408,0.6811224489795918,12.7,2330
,,,,,player,,,,,,Xmithie,2.6912442396313363,8.073732718894009,0.7290886392009988,10.7,2331
,,,,,player,,,,,,Attila,5.389221556886228,16.167664670658684,0.8434864104967198,16.9,2332
,,,,,player,,,,,,Cabochard,5.135338345864661,15.406015037593985,0.8370098039215687,13.6,2333
,,,,,player,,,,,,Jactroll,1.8533333333333333,5.56,0.6495327102803738,8.4,2334
,,,,,player,,,,,,Jiizuke,3.2,9.6,0.7619047619047619,14.9,2335
,,,,,player,,,,,,Kikis,2.196642685851319,6.589928057553957,0.687171792948237,11.7,2336
,,,,,player,,,,,,Cody Sun,9.75,58.5,0.951219512195122,15.6,2337
,,,,,player,,,,,,Damonte,3.5258215962441315,21.154929577464788,0.7790456431535269,13.2,2338
,,,,,player,,,,,,Huni,3.836134453781512,23.01680672268908,0.7932232841007819,14.2,2339
,,,,,player,,,,,,Lira,5.285714285714286,31.714285714285715,0.8409090909090909,11.4,2340
,,,,,player,,,,,,Vulcan,4.880000000000001,29.280000000000005,0.8299319727891157,8.2,2341
,,,,,player,,,,,,BeryL,4.612167300380229,32.2851711026616,0.8218157181571816,9.2,2342
,,,,,player,,,,,,Canyon,7.789855072463768,54.52898550724638,0.8862324814509481,10.9,2343
,,,,,player,,,,,,Nuclear,5.654255319148936,39.57978723404255,0.8497202238209431,14.2,2344
,,,,,player,,,,,,Nuguri,4.107981220657277,28.75586854460094,0.8042279411764707,14.3,2345
,,,,,player,,,,,,ShowMaker,9.1858407079646,64.30088495575221,0.9018245004344048,13.3,2346
,,,,,player,,,,,,Ceros,3.4,3.4,0.7727272727272727,14.4,2347
,,,,,player,,,,,,Evi,2.0,2.0,0.6666666666666666,14.6,2348
,,,,,player,,,,,,Gaeng,3.3076923076923075,3.3076923076923075,0.7678571428571429,10.1,2349
